PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql
0, 0, 0, 67
0, 0, 0, 68
1, 0, 0, 66
0, 0, 0, 65
0, 0, 0, 66
1, 0, 0, 66
0, 0, 0, 67
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/27b.sql
1, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 33
1, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 34
0, 0, 0, 33
0, 0, 0, 34
0, 0, 0, 33
0, 0, 0, 34
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/27c.sql
1, 0, 0, 70
1, 0, 0, 69
0, 0, 0, 70
0, 0, 0, 70
0, 0, 0, 69
1, 0, 0, 70
1, 0, 0, 69
0, 0, 0, 70
0, 0, 0, 69
1, 0, 0, 71
0, 0, 0, 70
0, 0, 0, 70
0, 0, 0, 69
1, 0, 0, 68
0, 0, 0, 69
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/28a.sql
1, 0, 0, 910
1, 0, 0, 906
1, 0, 0, 909
1, 0, 0, 930
1, 0, 0, 912
1, 0, 0, 929
1, 0, 0, 925
1, 0, 0, 901
1, 0, 0, 931
1, 0, 0, 911
1, 0, 0, 923
1, 0, 0, 905
1, 0, 0, 923
1, 0, 0, 911
1, 0, 0, 932
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/28b.sql
1, 0, 0, 750
1, 0, 0, 748
1, 0, 0, 746
1, 0, 0, 760
