PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query013/query013_0.sql
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query102_spj/query102_spj_0.sql
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
