PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query050_spj/query050_spj_0.sql
0, 0, 0, 67
0, 0, 0, 67
1, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 67
1, 0, 0, 66
0, 0, 0, 68
0, 0, 0, 66
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 67
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query085/query085_0.sql
3, 0, 0, 579
2, 0, 0, 583
2, 0, 0, 580
2, 0, 0, 576
2, 0, 0, 579
2, 0, 0, 577
2, 0, 0, 578
2, 0, 0, 582
2, 0, 0, 576
2, 0, 0, 581
2, 0, 0, 578
2, 0, 0, 580
2, 0, 0, 576
2, 0, 0, 578
2, 0, 0, 585
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query013_spj/query013_spj_0.sql
1, 0, 0, 56
1, 0, 0, 56
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 54
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query025_spj/query025_spj_0.sql
2, 0, 0, 1716
2, 0, 0, 1705
2, 0, 0, 1706
2, 0, 0, 1688
2, 0, 0, 1709
2, 0, 0, 1713
2, 0, 0, 1713
2, 0, 0, 1709
2, 0, 0, 1707
2, 0, 0, 1701
2, 0, 0, 1638
2, 0, 0, 1720
2, 0, 0, 1708
2, 0, 0, 1712
2, 0, 0, 1712
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query018_spj/query018_spj_0.sql
1, 0, 0, 887
1, 1, 0, 887
1, 0, 0, 886
1, 1, 0, 888
1, 0, 0, 888
1, 1, 0, 887
1, 0, 0, 888
1, 1, 0, 888
1, 0, 0, 888
1, 0, 0, 888
1, 0, 0, 888
1, 1, 0, 887
1, 0, 0, 887
1, 0, 0, 888
1, 0, 0, 886
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query100_spj/query100_spj_0.sql
2, 0, 0, 28
2, 0, 0, 27
2, 0, 0, 27
1, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query025/query025_0.sql
2, 0, 0, 1649
2, 1, 0, 1654
2, 0, 0, 1644
2, 0, 0, 1640
2, 0, 0, 1637
2, 0, 0, 1648
2, 0, 0, 1642
2, 0, 0, 1657
2, 0, 0, 1639
2, 0, 0, 1641
2, 0, 0, 1641
2, 0, 0, 1650
2, 0, 0, 1648
2, 0, 0, 1651
2, 0, 0, 1651
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query091_spj/query091_spj_0.sql
1, 0, 0, 70
1, 0, 0, 69
1, 0, 0, 70
1, 0, 0, 70
1, 0, 0, 69
1, 0, 0, 71
1, 0, 0, 69
1, 0, 0, 69
1, 0, 0, 69
1, 0, 0, 69
1, 0, 0, 70
1, 0, 0, 69
1, 0, 0, 70
1, 0, 0, 69
1, 0, 0, 70
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query050/query050_0.sql
1, 0, 0, 20777
1, 0, 0, 20948
1, 0, 0, 20832
1, 0, 0, 20764
1, 0, 0, 20803
1, 0, 0, 20971
1, 0, 0, 20854
1, 0, 0, 20834
1, 0, 0, 20878
1, 0, 0, 20869
1, 0, 0, 20770
1, 0, 0, 20936
1, 0, 0, 20897
1, 0, 0, 20799
1, 1, 0, 21325
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query085_spj/query085_spj_0.sql
2, 0, 0, 571
2, 0, 0, 580
2, 0, 0, 573
2, 0, 0, 573
2, 0, 0, 571
2, 0, 0, 589
2, 0, 0, 574
2, 0, 0, 571
2, 0, 0, 571
2, 0, 0, 584
2, 0, 0, 584
2, 0, 0, 576
2, 0, 0, 572
2, 0, 0, 578
2, 0, 0, 570
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query013/query013_0.sql
1, 0, 0, 54
1, 0, 0, 54
1, 0, 0, 53
1, 0, 0, 53
1, 0, 0, 53
1, 0, 0, 53
1, 0, 0, 53
1, 1, 0, 54
1, 0, 0, 53
1, 0, 0, 54
1, 0, 0, 54
1, 0, 0, 54
1, 0, 0, 53
1, 0, 0, 53
1, 0, 0, 53
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query091/query091_0.sql
1, 0, 0, 80
1, 0, 0, 80
1, 0, 0, 80
1, 0, 0, 80
1, 0, 0, 81
1, 0, 0, 80
1, 0, 0, 79
1, 0, 0, 80
1, 0, 0, 80
1, 0, 0, 80
1, 0, 0, 79
1, 0, 0, 80
1, 0, 0, 80
